STDR_YM_CD,RD_LINK_ID,SIGNGU_CD,ADSTRD_CD,DAYWEEK_CD,AGRDE_CD,TMZON_CD,FLPOP_CO
201510,122452,11560,11560540,1,10,02,0
201510,122452,11560,11560540,1,10,03,0
201510,122452,11560,11560540,1,10,04,1
201510,122452,11560,11560540,1,10,05,2
201510,122452,11560,11560540,1,10,06,0
201510,122452,11560,11560540,1,20,00,96
201510,122452,11560,11560540,1,20,01,1
201510,122452,11560,11560540,1,20,02,16
201510,122452,11560,11560540,1,20,03,23
201510,122452,11560,11560540,1,20,04,24
201510,122452,11560,11560540,1,20,05,26
201510,122452,11560,11560540,1,20,06,7
201510,122452,11560,11560540,1,30,00,229
201510,122452,11560,11560540,1,30,01,2
201510,122452,11560,11560540,1,30,02,41
201510,122452,11560,11560540,1,30,03,56
201510,122452,11560,11560540,1,30,04,59
201510,122452,11560,11560540,1,30,05,58
201510,122452,11560,11560540,1,30,06,13
201510,122452,11560,11560540,1,40,00,214
201510,122452,11560,11560540,1,40,01,2
201510,122452,11560,11560540,1,40,02,38
201510,122452,11560,11560540,1,40,03,52
201510,122452,11560,11560540,1,40,04,58
201510,122452,11560,11560540,1,40,05,52
201510,122452,11560,11560540,1,40,06,12
201510,122452,11560,11560540,1,50,00,144
201510,122452,11560,11560540,1,50,01,1
201510,122452,11560,11560540,1,50,02,28
201510,122452,11560,11560540,1,50,03,37
201510,122452,11560,11560540,1,50,04,39
201510,122452,11560,11560540,1,50,05,31
201510,122452,11560,11560540,1,50,06,7
201510,122452,11560,11560540,1,60,00,57
201510,122452,11560,11560540,1,60,01,0
201510,122452,11560,11560540,1,60,02,11
201510,122452,11560,11560540,1,60,03,17
201510,122452,11560,11560540,1,60,04,16
201510,122452,11560,11560540,1,60,05,10
201510,122452,11560,11560540,1,60,06,2
201510,122452,11560,11560540,2,00,00,254
201510,122452,11560,11560540,2,00,01,4
201510,122452,11560,11560540,2,00,02,35
201510,122452,11560,11560540,2,00,03,71
201510,122452,11560,11560540,2,00,04,70
201510,122452,11560,11560540,2,00,05,59
201510,122452,11560,11560540,2,00,06,15
201510,122452,11560,11560540,2,10,00,12
201510,122452,11560,11560540,2,10,01,0
201510,122452,11560,11560540,2,10,02,1
201510,122452,11560,11560540,2,10,03,3
201510,122452,11560,11560540,2,10,04,3
201510,122452,11560,11560540,2,10,05,4
201510,122452,11560,11560540,2,10,06,1
201510,122452,11560,11560540,2,20,00,41
201510,122452,11560,11560540,2,20,01,1
201510,122452,11560,11560540,2,20,02,3
201510,122452,11560,11560540,2,20,03,9
201510,122452,11560,11560540,2,20,04,11
201510,122452,11560,11560540,2,20,05,13
201510,122452,11560,11560540,2,20,06,4
201510,122452,11560,11560540,2,30,00,61
201510,122452,11560,11560540,2,30,01,1
201510,122452,11560,11560540,2,30,02,7
201510,122452,11560,11560540,2,30,03,16
201510,122452,11560,11560540,2,30,04,17
201510,122452,11560,11560540,2,30,05,15
201510,122452,11560,11560540,2,30,06,4
201510,122452,11560,11560540,2,40,00,52
201510,122452,11560,11560540,2,40,01,1
201510,122452,11560,11560540,2,40,02,8
201510,122452,11560,11560540,2,40,03,14
201510,122452,11560,11560540,2,40,04,14
201510,122452,11560,11560540,2,40,05,12
201510,122452,11560,11560540,2,40,06,3
201510,122452,11560,11560540,2,50,00,53
201510,122452,11560,11560540,2,50,01,1
201510,122452,11560,11560540,2,50,02,9
201510,122452,11560,11560540,2,50,03,16
201510,122452,11560,11560540,2,50,04,15
201510,122452,11560,11560540,2,50,05,10
201510,122452,11560,11560540,2,50,06,2
201510,122452,11560,11560540,2,60,00,34
201510,122452,11560,11560540,2,60,01,0
201510,122452,11560,11560540,2,60,02,7
201510,122452,11560,11560540,2,60,03,13
201510,122452,11560,11560540,2,60,04,10
201510,122452,11560,11560540,2,60,05,4
201510,122452,11560,11560540,2,60,06,0
201510,122566,11560,11560540,1,00,00,936
201510,122566,11560,11560540,1,00,01,5
201510,122566,11560,11560540,1,00,02,171
201510,122566,11560,11560540,1,00,03,224
201510,122566,11560,11560540,1,00,04,247
201510,122566,11560,11560540,1,00,05,237
201510,122566,11560,11560540,1,00,06,52
201510,122566,11560,11560540,1,10,00,7
201510,122566,11560,11560540,1,10,01,0
201510,122566,11560,11560540,1,10,02,0
201510,122566,11560,11560540,1,10,03,1
201510,122566,11560,11560540,1,10,04,1
201510,122566,11560,11560540,1,10,05,4
201510,122566,11560,11560540,1,10,06,1
201510,122566,11560,11560540,1,20,00,120
201510,122566,11560,11560540,1,20,01,0
201510,122566,11560,11560540,1,20,02,19
201510,122566,11560,11560540,1,20,03,27
201510,122566,11560,11560540,1,20,04,29
201510,122566,11560,11560540,1,20,05,35
201510,122566,11560,11560540,1,20,06,10
201510,122566,11560,11560540,1,30,00,295
201510,122566,11560,11560540,1,30,01,2
201510,122566,11560,11560540,1,30,02,54
201510,122566,11560,11560540,1,30,03,69
201510,122566,11560,11560540,1,30,04,77
201510,122566,11560,11560540,1,30,05,78
201510,122566,11560,11560540,1,30,06,16
201510,122566,11560,11560540,1,40,00,277
201510,122566,11560,11560540,1,40,01,2
201510,122566,11560,11560540,1,40,02,51
201510,122566,11560,11560540,1,40,03,65
201510,122566,11560,11560540,1,40,04,76
201510,122566,11560,11560540,1,40,05,70
201510,122566,11560,11560540,1,40,06,14
201510,122566,11560,11560540,1,50,00,172
201510,122566,11560,11560540,1,50,01,1
201510,122566,11560,11560540,1,50,02,34
201510,122566,11560,11560540,1,50,03,43
201510,122566,11560,11560540,1,50,04,46
201510,122566,11560,11560540,1,50,05,39
201510,122566,11560,11560540,1,50,06,8
201510,122566,11560,11560540,1,60,00,64
201510,122566,11560,11560540,1,60,01,0
201510,122566,11560,11560540,1,60,02,14
201510,122566,11560,11560540,1,60,03,19
201510,122566,11560,11560540,1,60,04,18
201510,122566,11560,11560540,1,60,05,12
201510,122566,11560,11560540,1,60,06,2
201510,122566,11560,11560540,2,00,00,403
201510,122566,11560,11560540,2,00,01,4
